tconst	 titleType	 primaryTitle	 isAdult	 startYear	 endYear	 runtimeMinutes	 genres	 region	 language	IMDB rating
tt0924446	video	Goddess	1	2000	\N	105	Adult	ES	\N	8.1
tt0045815	movie	The Girl Next Door	0	1953	\N	92	"Comedy,Musical"	BR	\N	6.2
tt0003626	short	Another Chance	0	1914	\N	\N	"Drama,Short"	US	\N	\N
tt0401787	movie	Siblings	0	2004	\N	85	Comedy	CA	fr	6.5
tt0550222	tvEpisode	Eye in the Sky	0	1985	\N	60	"Comedy,Crime,Mystery"	\N	\N	7.2
tt0072355	movie	Vase de noces	0	1974	\N	80	"Horror,Romance"	XWW	en	4.4
tt1809015	tvEpisode	Crime Lords of Tokyo	0	2011	\N	45	Documentary	US	\N	6.3
tt0056221	movie	Marcia o crepa	0	1962	\N	101	"Action,War"	GR	\N	7.4
tt0043090	movie	Union Station	0	1950	\N	81	"Crime,Drama,Film-Noir"	BE	fr	6.8
tt0176666	movie	Le dossier 51	0	1978	\N	108	"Crime,Drama"	PL	\N	7.5
tt1042877	movie	Cadillac Records	0	2008	\N	109	"Biography,Drama,Music"	BR	\N	7
tt0044969	movie	No Holds Barred	0	1952	\N	65	Comedy	\N	\N	6.3
tt0057158	movie	Hothead	0	1963	\N	74	"Crime,Drama"	US	\N	6.8
tt0059731	short	Snow	0	1963	\N	9	"Documentary,Short"	\N	\N	7
tt1387400	short	Love Sick Love	0	2009	\N	22	"Drama,Short"	US	\N	7.7
tt0031381	movie	Gone with the Wind	0	1939	\N	238	"Drama,History,Romance"	XYU	sr	8.1
tt1381897	short	Vile	0	2008	\N	32	"Drama,Short"	US	\N	\N
tt1990181	movie	Brake	0	2012	\N	92	Thriller	FR	\N	6.1
tt0146675	movie	End of Days	0	1999	\N	122	"Action,Fantasy,Horror"	MX	\N	5.8
tt0181627	movie	Kirikou et la sorcière	0	1998	\N	71	"Adventure,Animation,Family"	BR	\N	7.5
tt0068713	movie	Pánico en el Transiberiano	0	1972	\N	84	"Horror,Sci-Fi"	BG	bg	6.5
tt0115834	movie	Carnosaur 3: Primal Species	0	1996	\N	85	"Action,Horror,Sci-Fi"	\N	\N	3.2
tt0836700	movie	L'heure d'été	0	2008	\N	103	"Drama,Family"	CA	fr	7.2
tt0025465	movie	Maniac	0	1934	\N	51	Horror	\N	\N	3.6
tt0117745	movie	Stille Nacht	0	1995	\N	83	"Drama,Romance"	HU	\N	6.3
tt0805604	movie	Sacco and Vanzetti	0	2006	\N	80	Documentary	US	\N	7
tt0105097	movie	Parenti serpenti	0	1992	\N	105	Comedy	RU	\N	7.2
tt0036618	short	At Land	0	1944	\N	15	Short	US	\N	7.5
tt1324058	movie	Separation City	0	2009	\N	107	"Comedy,Drama,Romance"	RU	\N	5.7
tt0085678	movie	High Road to China	0	1983	\N	105	"Adventure,Drama,Romance"	US	\N	6.1
tt2285752	short	Tears of Steel	0	2012	\N	12	"Sci-Fi,Short"	US	\N	5.5
tt1186248	movie	Nights and Weekends	0	2008	\N	80	"Drama,Romance"	AR	\N	6.1
tt0230010	movie	At the River I Stand	0	1993	\N	56	Documentary	US	\N	8.6
tt0411291	tvMovie	Dirty Filthy Love	0	2004	\N	120	"Drama,Romance"	GB	\N	7.3
tt0439008	movie	These Girls	0	2005	\N	92	"Comedy,Drama"	DE	\N	5.5
tt0190938	movie	$windle	0	2002	\N	93	"Action,Crime,Drama"	NL	\N	5.5
tt0103295	movie	Siu ngo gong woo: Dung Fong Bat Bai	0	1992	\N	112	"Action,Fantasy"	VN	\N	7.2
tt8302850	tvEpisode	Legend of the Eight Samurai	0	2011	\N	\N	Talk-Show	\N	\N	\N
tt0035250	movie	Reunion in France	0	1942	\N	104	"Drama,Romance,War"	BE	fr	6.3
tt0463238	short	Tennessee	0	1914	\N	\N	"Drama,Short"	US	\N	\N
tt2309977	short	Fresh Guacamole	0	2012	\N	2	"Animation,Fantasy,Short"	US	\N	7.4
tt1232831	movie	Kurôzu zero II	0	2009	\N	133	Action	ES	\N	7.3
tt0202493	tvShort	Curse of the Blair Witch	0	1999	\N	44	"Horror,Short,Thriller"	\N	\N	6.5
tt1029440	short	Madame Tutli-Putli	0	2007	\N	17	"Animation,Short,Thriller"	GR	\N	7.2
tt0159368	movie	Confirmation	0	1996	\N	\N	\N	US	\N	7.4
tt1701215	movie	Future Weather	0	2012	\N	100	Drama	RO	\N	6.1
tt0092272	movie	Youngblood	0	1986	\N	110	"Drama,Romance,Sport"	DK	\N	6.2
tt0067116	movie	The French Connection	0	1971	\N	104	"Action,Crime,Drama"	ES	\N	7.7
tt0299117	movie	Roger Dodger	0	2002	\N	106	"Comedy,Drama"	PL	\N	6.9
tt0560705	tvEpisode	Nature Calls	0	1992	\N	24	"Comedy,Family,Fantasy"	US	\N	8
tt1790834	movie	Simon Killer	0	2012	\N	101	"Drama,Thriller"	\N	\N	6.3
tt0090568	movie	8 Million Ways to Die	0	1986	\N	115	"Action,Crime,Drama"	PT	\N	5.8
tt0838231	movie	Unfinished Sky	0	2007	\N	94	"Drama,Romance"	AU	\N	6.8
tt0220506	movie	Halloween: Resurrection	0	2002	\N	94	"Horror,Thriller"	US	\N	4
tt0046750	movie	Bangiku	0	1954	\N	101	Drama	JP	\N	7.4
tt1590024	movie	"Eu cand vreau sa fluier, fluier"	0	2010	\N	94	Drama	HU	\N	7.1
tt1863330	short	Millhaven	0	2010	\N	7	"Animation,Short"	PL	\N	6.8
tt0106317	tvMovie	Attack of the 50 Ft. Woman	0	1993	\N	90	"Comedy,Sci-Fi"	RS	\N	3.9
tt0009726	movie	True Blue	0	1918	\N	60	Western	\N	\N	\N
tt3165612	movie	Sleeping with Other People	0	2015	\N	101	"Comedy,Drama,Romance"	GR	\N	6.5
tt2261895	short	No Where No One	0	2011	\N	9	"Action,Drama,Short"	AU	\N	6.9
tt0458339	movie	Captain America: The First Avenger	0	2011	\N	124	"Action,Adventure,Sci-Fi"	UA	\N	6.9
tt0021602	movie	Aloha	0	1931	\N	90	"Drama,Romance"	US	\N	6.1
tt0044159	movie	Two of a Kind	0	1951	\N	75	"Crime,Drama,Film-Noir"	GR	\N	6.6
tt0350232	movie	Trespassing	0	2004	\N	88	"Horror,Thriller"	BR	\N	4
tt0321440	movie	Bienvenue chez les Rozes	0	2003	\N	90	Comedy	GR	\N	6.1
tt0076984	tvSeries	Battlestar Galactica	0	1978	1979	60	"Action,Adventure,Sci-Fi"	UY	\N	7.1
tt0462721	movie	Stories of Lost Souls	0	2005	\N	90	"Comedy,Drama,Thriller"	HU	\N	5.5
tt0082332	movie	Enter the Ninja	0	1981	\N	99	"Action,Crime,Drama"	US	\N	5.2
tt0210163	movie	Ma petite entreprise	0	1999	\N	96	"Comedy,Drama"	FR	\N	6.4
tt0158831	movie	Off the Menu: The Last Days of Chasen's	0	1997	\N	90	"Documentary,History"	US	\N	6.7
tt0246266	movie	Takhté siah	0	2000	\N	88	"Drama,War"	RU	\N	6.9
tt0095289	movie	Heavy Petting	0	1989	\N	74	Documentary	\N	\N	6.1
tt0103722	tvMovie	Artemisia	0	1997	\N	60	"Biography,Documentary,Drama"	CA	\N	7.8
tt0069281	movie	Sleuth	0	1972	\N	138	"Mystery,Thriller"	FI	\N	8
tt0838283	movie	Step Brothers	0	2008	\N	98	Comedy	UA	\N	6.9
tt0077294	movie	Capricorn One	0	1977	\N	123	"Action,Thriller"	\N	\N	6.9
tt1781840	movie	Jayne Mansfield's Car	0	2012	\N	122	Drama	HR	\N	6.3
tt0009369	movie	Mickey	0	1918	\N	93	"Comedy,Drama"	SUHH	ru	5.9
tt1843840	movie	A Última Vez Que Vi Macau	0	2012	\N	82	"Crime,Drama,Musical"	\N	\N	6.4
tt0113537	movie	Kicking and Screaming	0	1995	\N	96	"Comedy,Drama,Romance"	TR	tr	6.9
tt1730768	movie	The Zookeeper's Wife	0	2017	\N	127	"Biography,Drama,History"	GR	\N	7
tt0089652	movie	My Science Project	0	1985	\N	94	"Action,Adventure,Comedy"	SUHH	ru	6.1
tt0094868	movie	Chocolat	0	1988	\N	105	Drama	CA	fr	7.3
tt0297162	movie	Half Past Dead	0	2002	\N	98	"Action,Crime,Thriller"	US	\N	4.6
tt1151359	movie	Leaves of Grass	0	2009	\N	105	"Comedy,Crime,Drama"	IT	\N	6.4
tt0611463	tvEpisode	The Death of Superman	0	1972	\N	\N	Drama	\N	\N	\N
tt1236484	movie	Stoic	0	2009	\N	91	"Crime,Drama"	RU	\N	5
tt2127295	short	Inquire Within	0	2012	\N	4	"Comedy,Short"	\N	\N	6.5
tt0375154	movie	Tristan + Isolde	0	2006	\N	125	"Action,Drama,Romance"	BG	bg	6.8
tt0033891	movie	Meet John Doe	0	1941	\N	122	"Comedy,Drama,Romance"	US	\N	7.7
tt0079966	movie	Sunburn	0	1979	\N	99	"Action,Comedy,Crime"	\N	\N	5.1
tt0429080	tvMovie	Sex Up - ich könnt' schon wieder	0	2005	\N	91	Comedy	XWW	en	4.5
tt0374639	movie	Incident at Loch Ness	0	2004	\N	94	"Adventure,Comedy,Fantasy"	PL	\N	6.5
tt0270688	movie	Teknolust	0	2002	\N	85	"Comedy,Drama,Romance"	TR	tr	5.3
tt1886644	tvMovie	Piranhaconda	0	2012	\N	86	"Action,Adventure,Comedy"	US	\N	2.9
tt2991092	movie	Eastern Boys	0	2013	\N	128	"Crime,Drama,Romance"	FR	\N	6.9
tt0031397	movie	Gulliver's Travels	0	1939	\N	76	"Adventure,Animation,Comedy"	HU	\N	6.7
tt0193560	movie	Texas Rangers	0	2001	\N	90	"Action,Adventure,Drama"	MX	\N	5.2
tt0249241	movie	Werckmeister harmóniák	0	2000	\N	145	"Drama,Mystery"	AR	\N	8.2
tt10932640	short	To the Sea	0	2020	\N	6	Short	\N	\N	\N
tt1629736	movie	Los Marziano	0	2011	\N	82	"Comedy,Drama"	AR	\N	5.4
tt0107895	movie	Public Access	0	1993	\N	90	"Drama,Thriller"	GR	\N	5.2
tt0108442	movie	Undercover Blues	0	1993	\N	90	"Comedy,Crime"	GR	\N	6.1
tt0064387	movie	Goyôkin	0	1969	\N	124	"Action,Adventure,Drama"	SUHH	ru	7.7
tt0032993	movie	Road to Singapore	0	1940	\N	85	"Comedy,Musical,Romance"	AT	\N	6.8
tt0028709	movie	Charlie Chan on Broadway	0	1937	\N	68	"Comedy,Crime,Mystery"	DE	\N	7.2
tt0116587	movie	Hustler White	0	1996	\N	79	"Drama,Romance"	\N	\N	5.9
tt0049578	movie	The Opposite Sex	0	1956	\N	117	"Comedy,Musical,Romance"	RO	\N	6.1
tt0047811	movie	All That Heaven Allows	0	1955	\N	89	"Drama,Romance"	ES	\N	7.6
tt0093286	movie	It's Alive III: Island of the Alive	0	1987	\N	95	"Horror,Sci-Fi"	GR	\N	4.8
tt1728217	movie	Tomie: Anrimiteddo	0	2011	\N	85	Horror	JP	\N	4.6
tt0027602	movie	Fame	0	1936	\N	68	Comedy	GB	\N	5
tt0027057	movie	Suicide Squad	0	1935	\N	58	"Action,Drama,Romance"	US	\N	4.8
tt0080710	movie	Traficantes de pánico	0	1980	\N	93	"Action,Drama"	XWG	\N	4.7
tt0096489	movie	Yu Ta Fu chuan ji	0	1988	\N	95	\N	\N	\N	6.5
tt0076122	movie	Halbe-Halbe	0	1977	\N	105	\N	\N	\N	7.8
tt2577876	movie	Belle comme la femme d'un autre	0	2014	\N	90	"Comedy,Romance"	FR	\N	4.6
tt0068240	movie	Avanti!	0	1972	\N	144	"Comedy,Romance"	BR	\N	7.2
tt0063592	movie	Shalako	0	1968	\N	113	Western	MX	\N	5.6
tt0043686	movie	Jeux interdits	0	1952	\N	86	"Drama,War"	IT	\N	8.1
tt0048912	tvSeries	Washington Square	0	1956	\N	60	"Comedy,Music"	US	\N	\N
tt1680138	tvMovie	Mega Python vs. Gatoroid	0	2011	\N	91	"Action,Adventure,Comedy"	RO	\N	3
tt0544513	tvEpisode	Gideon's Army	0	1963	\N	60	"Action,Drama,War"	\N	\N	8.7
tt0033766	movie	It Started with Eve	0	1941	\N	90	"Comedy,Musical,Romance"	MX	\N	7.6
tt0450500	short	Sister	0	2004	\N	5	"Drama,Short"	GB	\N	7.1
tt0117653	movie	Silent Trigger	0	1996	\N	93	"Action,Drama,Thriller"	CA	fr	5.5
tt0313410	tvMovie	No Night Is Too Long	0	2002	\N	85	"Crime,Drama,Romance"	HU	\N	7.1
tt0087144	movie	La diagonale du fou	0	1984	\N	110	"Drama,Sport,Thriller"	XWG	\N	6.6
tt0071710	movie	Kagi	0	1974	\N	90	\N	JP	\N	5.4
tt0398037	movie	EMR	0	2004	\N	86	Thriller	GB	\N	5.4
tt0100281	movie	The Nutcracker Prince	0	1990	\N	75	"Adventure,Animation,Family"	BR	\N	6.8
tt0949938	tvEpisode	Words and Pictures	0	1976	\N	\N	Comedy	\N	\N	\N
tt0065073	movie	Taste the Blood of Dracula	0	1970	\N	91	"Drama,Fantasy,Horror"	IT	\N	6.4
tt0051512	movie	Daikaijû Baran	0	1958	\N	87	"Horror,Sci-Fi"	BR	\N	5.4
tt0787462	movie	Elvis and Anabelle	0	2007	\N	106	"Drama,Romance"	BR	\N	7.3
tt9475874	tvEpisode	I'll Be Home For Christmas	0	2018	\N	\N	Animation	\N	\N	\N
tt0029860	movie	Altitude 3.200	0	1938	\N	91	"Adventure,Drama,Fantasy"	GR	\N	6.1
tt0091544	movie	Monster in the Closet	0	1986	\N	90	"Comedy,Horror,Sci-Fi"	AR	\N	4.9
tt2663380	tvSpecial	Jim Breuer: And Laughter for All	0	2013	\N	59	"Comedy,Documentary"	\N	\N	7.3
tt6015226	movie	Il Capitano	0	\N	\N	100	Drama	IT	\N	\N
tt0115471	movie	Adrenalin: Fear the Rush	0	1996	\N	77	"Action,Sci-Fi,Thriller"	MX	\N	3.9
tt0266041	movie	What Matters Most	0	2001	\N	105	Drama	BG	bg	6.2
tt0158888	movie	Reasonable Doubt	0	1936	\N	73	Drama	GB	\N	\N
tt2197561	tvEpisode	Vengeance is Mine	0	2012	\N	\N	"Action,Crime,Drama"	\N	\N	6.4
tt10545006	tvEpisode	Solo: A Star Wars Story	0	2019	\N	\N	Talk-Show	\N	\N	\N
tt1179947	movie	American: The Bill Hicks Story	0	2009	\N	102	"Animation,Biography,Comedy"	GB	\N	7.8
tt0080360	movie	Altered States	0	1980	\N	102	"Horror,Sci-Fi,Thriller"	RS	\N	6.9
tt0106669	video	Darkness	0	1993	\N	90	Horror	\N	\N	5.6
tt0128443	tvMovie	Rules of Engagement	0	1997	\N	\N	Crime	GB	\N	6.9
tt0455475	movie	First Descent	0	2005	\N	110	"Documentary,Sport"	FR	\N	7.1
tt0079766	movie	Quadrophenia	0	1979	\N	120	"Drama,Music"	GR	\N	7.3
tt1518812	movie	Meek's Cutoff	0	2010	\N	104	"Drama,Western"	FI	\N	6.5
tt0098385	movie	Stepfather II	0	1989	\N	93	"Horror,Thriller"	IT	\N	5.7
tt0067309	movie	Klute	0	1971	\N	114	"Crime,Mystery,Thriller"	BE	qbn	7.1
tt0411674	movie	Mondovino	0	2004	\N	135	Documentary	GR	\N	7.1
tt0040379	movie	The Fuller Brush Man	0	1948	\N	93	"Action,Adventure,Comedy"	PT	\N	6.9
tt0034928	movie	Jungle Book	0	1942	\N	108	"Action,Adventure,Family"	FI	\N	6.7
tt0032788	movie	Michael Shayne: Private Detective	0	1940	\N	77	"Comedy,Drama,Mystery"	BR	\N	6.7
tt1464535	movie	Fritt vilt III	0	2010	\N	95	"Horror,Thriller"	TR	tr	5.1
tt0054001	movie	Komisario Palmun erehdys	0	1960	\N	109	"Comedy,Crime,Mystery"	SE	\N	7.9
tt0935075	movie	Rabbit Hole	0	2010	\N	91	Drama	UY	\N	7
tt5726086	movie	Insidious: The Last Key	0	2018	\N	103	"Horror,Mystery,Thriller"	PL	\N	5.7
tt0053849	movie	The Gallant Hours	0	1960	\N	115	"Biography,Drama,War"	BR	\N	7.1
tt10003354	tvEpisode	Velvet Buzzsaw	0	2019	\N	\N	"Comedy,Talk-Show"	\N	\N	\N
tt0425622	movie	Vinci	0	2004	\N	108	"Comedy,Crime"	PL	\N	6.9
tt0112697	movie	Clueless	0	1995	\N	97	"Comedy,Romance"	MX	\N	6.8
tt1743922	movie	Donovan's Echo	0	2011	\N	91	"Drama,Fantasy,Mystery"	PL	\N	6.2
tt0172493	movie	"Girl, Interrupted"	0	1999	\N	127	"Biography,Drama"	FI	\N	7.3
tt0215129	movie	Road Trip	0	2000	\N	93	"Adventure,Comedy"	CA	fr	6.4
tt0374180	movie	Romasanta	0	2004	\N	90	"Drama,Horror"	GR	\N	5.3
tt0022094	movie	Lover Come Back	0	1931	\N	68	"Action,Comedy,Drama"	US	\N	7.1
tt0057503	movie	Shin Zatôichi monogatari	0	1963	\N	91	"Action,Adventure,Drama"	JP	\N	7.4
tt0090037	movie	Smooth Talk	0	1985	\N	92	"Drama,Romance,Thriller"	SE	\N	6.2
tt0063056	movie	Hell in the Pacific	0	1968	\N	103	"Adventure,War"	SE	\N	7.3
tt0036203	movie	A Night to Remember	0	1942	\N	91	"Comedy,Mystery,Romance"	DK	\N	6.7
tt0116168	movie	Eddie	0	1996	\N	100	"Comedy,Sport"	RU	\N	5.2
tt0050928	movie	Saint Joan	0	1957	\N	110	"Biography,Drama,History"	\N	\N	6.4
tt0037508	movie	Along Came Jones	0	1945	\N	90	"Comedy,Romance,Western"	RO	\N	6.5
tt0171433	movie	Keeping the Faith	0	2000	\N	128	"Comedy,Drama,Romance"	DE	\N	6.3
tt0106402	movie	Beyond Bedlam	0	1994	\N	89	"Comedy,Horror"	DE	\N	3.3
tt0497465	movie	Vicky Cristina Barcelona	0	2008	\N	96	"Comedy,Drama,Romance"	IT	\N	7.1
tt0091799	movie	Psycho III	0	1986	\N	93	"Horror,Mystery,Thriller"	HR	\N	5.4
tt1151813	tvSpecial	Dave Attell: Captain Miserable	0	2007	\N	58	"Comedy,Documentary"	\N	\N	7.1
tt0049286	movie	Gun the Man Down	0	1956	\N	76	"Action,Drama,Romance"	IT	\N	6.3
tt0125099	movie	Fasl-e panjom	0	1997	\N	80	"Comedy,Drama,Romance"	CA	en	6.9
tt0405336	movie	Southland Tales	0	2006	\N	145	"Comedy,Drama,Mystery"	BG	bg	5.4
tt0065834	movie	Rengoku eroica	0	1970	\N	118	"Drama,Fantasy"	FR	\N	7.2
tt0102744	movie	Quigley Down Under	0	1990	\N	119	"Action,Adventure,Drama"	AU	\N	6.9
tt0025913	movie	Triumph des Willens	0	1935	\N	114	"Documentary,History,War"	LT	\N	7.3
tt0464061	movie	I'm Reed Fish	0	2006	\N	93	"Comedy,Drama,Romance"	BR	\N	5.7
tt0028353	movie	"Thank You, Jeeves!"	0	1936	\N	57	Comedy	US	\N	6.4
tt0115164	tvMovie	Enskilda samtal	0	1996	\N	196	"Biography,Drama"	IT	\N	7.2
tt7596620	tvEpisode	Le salaire de la peur	0	2016	\N	\N	\N	\N	\N	\N
tt0287467	movie	Hable con ella	0	2002	\N	112	"Drama,Mystery,Romance"	BG	bg	7.9
tt0417871	movie	Klimt	0	2006	\N	131	"Biography,Drama"	PT	\N	5.2
tt0001334	short	Never Again	0	1910	\N	\N	"Comedy,Short"	US	\N	\N
tt0160236	movie	Dudley Do-Right	0	1999	\N	77	"Comedy,Family,Romance"	GR	\N	3.9
tt0101831	movie	Eve of Destruction	0	1991	\N	99	"Action,Sci-Fi,Thriller"	SUHH	ru	4.9
tt0783476	tvMovie	Alaska: Silence & Solitude	0	2005	\N	58	Documentary	US	\N	7.4
tt0116834	movie	Late Bloomers	0	1996	\N	107	"Comedy,Drama,Romance"	DE	\N	5.9
tt0044333	movie	Against All Flags	0	1952	\N	84	"Action,Adventure,Drama"	SI	\N	6.6
tt0372108	short	12 Rounds	0	2000	\N	20	"Drama,Short"	US	\N	5.6
tt6237612	movie	Accident Man	0	2018	\N	105	"Action,Crime,Thriller"	GB	\N	6.2
tt0072860	movie	Deewaar	0	1975	\N	174	"Action,Crime,Drama"	\N	\N	8.1
tt0145046	movie	Little Dieter Needs to Fly	0	1997	\N	80	"Biography,Documentary,Drama"	DE	\N	8
tt2042568	movie	Inside Llewyn Davis	0	2013	\N	104	"Comedy,Drama,Music"	BR	\N	7.5
tt0058652	movie	Sanbiki no samurai	0	1964	\N	94	"Action,Drama"	SUHH	ru	7.7
tt0099128	movie	Betsy's Wedding	0	1990	\N	94	"Comedy,Romance"	FI	\N	5.6
tt0112319	tvMovie	Alien Nation: Body and Soul	0	1995	\N	87	"Crime,Drama,Sci-Fi"	\N	\N	6.6
tt0110892	movie	Princess Caraboo	0	1994	\N	97	"Comedy,Drama,History"	FI	\N	6
tt0022703	short	Bon Voyage	0	1932	\N	20	"Comedy,Short"	US	\N	\N
tt0042296	movie	Caged	0	1950	\N	96	"Crime,Drama,Film-Noir"	XWG	\N	7.7
tt0416499	movie	Baramui paiteo	0	2004	\N	120	"Action,Biography,Drama"	GR	\N	7
tt0102768	movie	Regarding Henry	0	1991	\N	108	"Drama,Romance"	MX	\N	6.7
tt0067810	movie	Sweet Sweetback's Baadasssss Song	0	1971	\N	97	"Action,Crime,Drama"	SUHH	ru	5.5
tt0107216	movie	Inland Empire	0	1993	\N	60	"Action,Comedy,Crime"	US	\N	6.1
tt2247432	movie	Go for Sisters	0	2013	\N	123	"Crime,Drama,Thriller"	US	\N	6.3
tt0071216	movie	Big Bad Mama	0	1974	\N	84	"Action,Comedy,Crime"	FI	\N	5.8
tt0118715	movie	The Big Lebowski	0	1998	\N	117	"Comedy,Crime,Sport"	TR	tr	8.1
tt0042054	movie	Wuya yu maque	0	1949	\N	113	Drama	\N	\N	7.2
tt0480544	video	Kenny	0	2004	\N	37	"Documentary,Short"	US	\N	\N
tt0437713	tvMovie	The Divine Michelangelo	0	2004	\N	120	Documentary	DE	\N	7.9
tt0102729	movie	Pure Luck	0	1991	\N	96	"Comedy,Crime,Mystery"	HU	\N	5.8
tt0805526	movie	Facing the Giants	0	2006	\N	111	"Drama,Fantasy,Sport"	US	\N	6.6
tt0105916	movie	Änglagård	0	1992	\N	127	"Comedy,Drama"	BE	en	6.3
tt0119777	short	New Wave	0	1997	\N	18	Short	CA	\N	4.2
tt1539107	movie	44500 Max	0	2009	\N	79	"Comedy,Documentary,Drama"	FI	\N	7
tt3484310	tvEpisode	Arrugas	0	2014	\N	\N	"News,Talk-Show"	\N	\N	\N
tt0478160	movie	Die große Stille	0	2005	\N	169	Documentary	MX	\N	7.4
tt0436639	movie	Noksaek uija	0	2005	\N	98	"Drama,Romance"	RU	\N	6.2
tt0082235	tvMovie	Dark Night of the Scarecrow	0	1981	\N	96	Horror	HU	\N	6.8
tt1057581	movie	How to Be	0	2008	\N	85	"Comedy,Drama"	DE	\N	5.5
tt0217136	movie	Voyous voyelles	0	1999	\N	95	"Comedy,Drama"	XWW	en	6
tt1990314	movie	Robot & Frank	0	2012	\N	89	"Comedy,Crime,Drama"	CA	fr	7.1
tt0091211	tvSeries	Hokuto no Ken	0	1984	1988	25	"Action,Adventure,Animation"	JP	en	8.3
tt0113188	movie	Gold Diggers: The Secret of Bear Mountain	0	1995	\N	94	"Adventure,Drama,Family"	CA	fr	6
tt0296572	movie	The Chronicles of Riddick	0	2004	\N	119	"Action,Adventure,Sci-Fi"	RS	\N	6.7
tt0318635	tvMovie	Rocker	0	1972	\N	85	"Action,Crime,Drama"	XWG	\N	7
tt0032220	movie	"Arise, My Love"	0	1940	\N	110	"Comedy,Drama,Romance"	US	\N	6.8
tt3769058	tvEpisode	Le doulos	0	1999	\N	\N	\N	\N	\N	\N
tt0293715	movie	Yeopgijeogin geunyeo	0	2001	\N	123	"Comedy,Drama,Romance"	JP	\N	8
tt1009014	movie	J.C. Chávez	0	2007	\N	78	"Biography,Documentary,Sport"	GR	\N	5.9
tt0090667	movie	Astérix chez les Bretons	0	1986	\N	79	"Adventure,Animation,Comedy"	HU	\N	7.1
tt0018756	movie	Champagne	0	1928	\N	86	Comedy	AR	\N	5.6
tt0493450	movie	Sixty Six	0	2006	\N	93	"Biography,Comedy,Drama"	DE	\N	6.7
tt0071177	movie	Les autres	0	1974	\N	127	Drama	AR	\N	7.4
tt0102070	movie	Hudson Hawk	0	1991	\N	100	"Action,Adventure,Comedy"	DK	\N	5.8
tt0376994	movie	X-Men: The Last Stand	0	2006	\N	104	"Action,Sci-Fi"	CA	en	6.7
tt0261289	movie	Serving Sara	0	2002	\N	99	"Comedy,Romance"	PL	\N	5.3
tt0056556	movie	Taras Bulba	0	1962	\N	122	"Adventure,Drama,History"	ES	\N	6.4
tt0056017	movie	Gigot	0	1962	\N	104	Comedy	JP	\N	7.2
tt2776106	movie	Plynace wiezowce	0	2013	\N	93	"Drama,Romance"	HU	\N	6.4
tt0102592	movie	One False Move	0	1992	\N	105	"Crime,Drama"	FI	\N	7.1
tt1596572	short	Kinbaku	0	2010	\N	29	"Documentary,Short"	GR	\N	5.9
tt0117831	movie	Tangled	0	1997	\N	95	\N	US	\N	5.7
tt1886502	movie	Corpo celeste	0	2011	\N	99	Drama	IT	\N	6.7
tt0056910	movie	La carrière de Suzanne	0	1963	\N	54	"Drama,Romance"	\N	\N	7.1
tt11170636	tvEpisode	American Hustle	0	\N	\N	\N	"Crime,Drama"	\N	\N	\N
tt0035446	movie	To Be or Not to Be	0	1942	\N	99	"Comedy,War"	MX	\N	8.3
tt0164052	movie	Hollow Man	0	2000	\N	112	"Action,Horror,Sci-Fi"	IN	ta	5.8
tt0313542	movie	Runaway Jury	0	2003	\N	127	"Crime,Drama,Thriller"	HR	\N	7.1
tt0361925	movie	Welcome to Mooseport	0	2004	\N	110	"Comedy,Romance"	PL	\N	5.2
tt0085859	movie	Local Hero	0	1983	\N	111	"Comedy,Drama"	ES	\N	7.3
tt0113443	movie	It's My Party	0	1996	\N	110	"Drama,Romance"	ES	ca	7.1
tt0138097	movie	Shakespeare in Love	0	1998	\N	123	"Comedy,Drama,History"	SK	\N	7.1
tt1731998	movie	ID:A	0	2011	\N	104	Thriller	\N	\N	6.1
tt0090395	tvSeries	Amen	0	1986	1991	30	Comedy	US	\N	6.8
tt0099763	movie	Henry: Portrait of a Serial Killer	0	1986	\N	83	"Biography,Crime,Drama"	RS	\N	7
tt0514099	tvEpisode	The	0	2003	\N	11	"Animation,Comedy"	US	\N	7.8
tt1265621	tvMovie	Quantum Apocalypse	0	2010	\N	95	"Action,Adventure,Drama"	BR	\N	3
tt1285240	movie	Dans ton sommeil	0	2010	\N	84	"Horror,Thriller"	NO	\N	5.7
tt0173957	movie	Kimberly	0	1999	\N	106	"Comedy,Romance"	AR	\N	5.1
tt0137075	short	Limitless	0	1991	\N	4	Short	US	\N	\N
tt0292790	tvSeries	Flipped	0	2001	\N	\N	Reality-TV	US	\N	\N
tt1214983	video	Screamers: The Hunting	0	2009	\N	95	"Action,Horror,Sci-Fi"	HU	\N	4.7
tt2194326	tvMiniSeries	History of the Eagles	0	2013	\N	187	Documentary	FI	sv	8.2
tt1739298	movie	City Slacker	0	2012	\N	84	Romance	\N	\N	5
tt0910477	tvEpisode	Chinese Puzzle	0	1979	\N	23	"Animation,Sport"	US	\N	\N
tt0070030	movie	Emperor of the North Pole	0	1973	\N	118	"Action,Adventure,Drama"	FI	\N	7.3
tt0351299	movie	Mang jing	0	2003	\N	92	"Crime,Drama"	DE	\N	7.6
tt0038032	movie	Road to Utopia	0	1945	\N	90	"Adventure,Comedy,Family"	PL	\N	7.2
tt1407927	movie	180° South	0	2010	\N	85	"Documentary,Drama,Sport"	US	\N	7.6
tt0424823	movie	Balls of Fury	0	2007	\N	90	"Comedy,Crime,Sport"	PT	\N	5.3
